"baseline","covars","outlier","model","inference","est","se","p","n","sigma","singular","d","study_id","grid_type","spec_id","population","missing","transform","outlier_scope","df_method"
"endpoint","published","sd3_winsor","mixed_ri","model",0.0302071161481109,0.0435204268363986,0.488228889166905,276,0.32005768260672,1,0.0943802251584404,"physiofeedback_PMC12821712","defensible",200,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","mixed_ri","model",0.0237538928448813,0.0402502541884513,0.5555730545762,276,0.306642104632552,1,0.0774645506472293,"physiofeedback_PMC12821712","defensible",201,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","mixed_ri","model",0.0287057603768355,0.0408595938440814,0.482950522115921,276,0.300489399314694,1,0.0955300268239174,"physiofeedback_PMC12821712","defensible",202,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","mad_winsor","mixed_ri","model",0.0234251818541351,0.0405753603313037,0.564193795039177,276,0.309118889782943,1,0.0757804929701442,"physiofeedback_PMC12821712","defensible",203,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","mad_winsor","mixed_ri","model",0.0284148932019019,0.0411899271819336,0.490887334913728,276,0.302918734922963,1,0.093803683714473,"physiofeedback_PMC12821712","defensible",204,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","sd3_winsor","lm","hc3",0.0238984884178726,0.040562416577477,0.556227236016164,276,0.326459210597206,0,0.0732051283655133,"physiofeedback_PMC12821712","defensible",205,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","sd3_winsor","lm","hc3",0.03020711614811,0.0429572458700085,0.482549897157817,276,0.32005768260672,0,0.0943802251584376,"physiofeedback_PMC12821712","defensible",206,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","lm","hc3",0.0237538928448793,0.0378143828963952,0.530415255946163,276,0.306642104632553,0,0.0774645506472227,"physiofeedback_PMC12821712","defensible",207,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","lm","hc3",0.0287057603768346,0.0393216625667144,0.466015476279683,276,0.300489399314694,0,0.0955300268239141,"physiofeedback_PMC12821712","defensible",208,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","mad_winsor","lm","hc3",0.0234251818541338,0.0382004037407277,0.540240768620135,276,0.309118889782943,0,0.0757804929701402,"physiofeedback_PMC12821712","defensible",209,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","mad_winsor","lm","hc3",0.0284148932019012,0.0397991583596189,0.475877333216419,276,0.302918734922963,0,0.0938036837144707,"physiofeedback_PMC12821712","defensible",210,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","sd3_winsor","mixed_ri","hc3",0.024225128385462,0.0432317741186325,0.586833256523482,276,0.326346774916302,0,0.0742312480081194,"physiofeedback_PMC12821712","defensible",211,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","sd3_winsor","mixed_ri","hc3",0.0302071161481109,0.0435204268363986,0.488228889166905,276,0.32005768260672,1,0.0943802251584404,"physiofeedback_PMC12821712","defensible",212,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","mixed_ri","hc3",0.0237538928448813,0.0402502541884513,0.5555730545762,276,0.306642104632552,1,0.0774645506472293,"physiofeedback_PMC12821712","defensible",213,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","mixed_ri","hc3",0.0287057603768355,0.0408595938440814,0.482950522115921,276,0.300489399314694,1,0.0955300268239174,"physiofeedback_PMC12821712","defensible",214,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","mad_winsor","mixed_ri","hc3",0.0234251818541351,0.0405753603313037,0.564193795039177,276,0.309118889782943,1,0.0757804929701442,"physiofeedback_PMC12821712","defensible",215,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","mad_winsor","mixed_ri","hc3",0.0284148932019019,0.0411899271819336,0.490887334913728,276,0.302918734922963,1,0.093803683714473,"physiofeedback_PMC12821712","defensible",216,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","sd3_winsor","lm","permutation",0.0238984884178726,0.0413209261513456,0.578,276,0.326459210597206,0,0.0732051283655133,"physiofeedback_PMC12821712","defensible",217,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","sd3_winsor","lm","permutation",0.03020711614811,0.0427480479119459,0.506,276,0.32005768260672,0,0.0943802251584376,"physiofeedback_PMC12821712","defensible",218,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","lm","permutation",0.0237538928448793,0.0385888832921296,0.538,276,0.306642104632553,0,0.0774645506472227,"physiofeedback_PMC12821712","defensible",219,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","lm","permutation",0.0287057603768346,0.0390445103971841,0.454,276,0.300489399314694,0,0.0955300268239141,"physiofeedback_PMC12821712","defensible",220,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","mad_winsor","lm","permutation",0.0234251818541338,0.0378395871555719,0.536,276,0.309118889782943,0,0.0757804929701402,"physiofeedback_PMC12821712","defensible",221,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","mad_winsor","lm","permutation",0.0284148932019012,0.0401415393234224,0.494,276,0.302918734922963,0,0.0938036837144707,"physiofeedback_PMC12821712","defensible",222,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","sd3_winsor","mixed_ri","permutation",0.024225128385462,0.0432317741186325,0.586833256523482,276,0.326346774916302,0,0.0742312480081194,"physiofeedback_PMC12821712","defensible",223,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","sd3_winsor","mixed_ri","permutation",0.0302071161481109,0.0435204268363986,0.488228889166905,276,0.32005768260672,1,0.0943802251584404,"physiofeedback_PMC12821712","defensible",224,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","mixed_ri","permutation",0.0237538928448813,0.0402502541884513,0.5555730545762,276,0.306642104632552,1,0.0774645506472293,"physiofeedback_PMC12821712","defensible",225,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","mixed_ri","permutation",0.0287057603768355,0.0408595938440814,0.482950522115921,276,0.300489399314694,1,0.0955300268239174,"physiofeedback_PMC12821712","defensible",226,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","mad_winsor","mixed_ri","permutation",0.0234251818541351,0.0405753603313037,0.564193795039177,276,0.309118889782943,1,0.0757804929701442,"physiofeedback_PMC12821712","defensible",227,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","published","mad_winsor","mixed_ri","permutation",0.0284148932019019,0.0411899271819336,0.490887334913728,276,0.302918734922963,1,0.093803683714473,"physiofeedback_PMC12821712","defensible",228,"itt_observed","complete_case","none","armwise","satterthwaite"
"endpoint","none","sd3_winsor","lm","model",0.0238984884178726,0.0428514741132636,0.577501083603394,276,0.326459210597206,0,0.0732051283655133,"physiofeedback_PMC12821712","defensible",229,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","sd3_winsor","lm","model",0.03020711614811,0.0435204268363985,0.48822888916691,276,0.32005768260672,0,0.0943802251584376,"physiofeedback_PMC12821712","defensible",230,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","lm","model",0.0237538928448793,0.0402502541884507,0.555573054576198,276,0.306642104632553,0,0.0774645506472227,"physiofeedback_PMC12821712","defensible",231,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","lm","model",0.0287057603768346,0.0408595938440813,0.48295052211593,276,0.300489399314694,0,0.0955300268239141,"physiofeedback_PMC12821712","defensible",232,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","mad_winsor","lm","model",0.0234251818541338,0.0405753603313036,0.56419379503919,276,0.309118889782943,0,0.0757804929701402,"physiofeedback_PMC12821712","defensible",233,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","mad_winsor","lm","model",0.0284148932019012,0.0411899271819335,0.490887334913732,276,0.302918734922963,0,0.0938036837144707,"physiofeedback_PMC12821712","defensible",234,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","sd3_winsor","mixed_ri","model",0.024225128385462,0.0432317741186325,0.586833256523482,276,0.326346774916302,0,0.0742312480081194,"physiofeedback_PMC12821712","defensible",235,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","sd3_winsor","mixed_ri","model",0.0302071161481109,0.0435204268363986,0.488228889166905,276,0.32005768260672,1,0.0943802251584404,"physiofeedback_PMC12821712","defensible",236,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","mixed_ri","model",0.0237538928448813,0.0402502541884513,0.5555730545762,276,0.306642104632552,1,0.0774645506472293,"physiofeedback_PMC12821712","defensible",237,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","mixed_ri","model",0.0287057603768355,0.0408595938440814,0.482950522115921,276,0.300489399314694,1,0.0955300268239174,"physiofeedback_PMC12821712","defensible",238,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","mad_winsor","mixed_ri","model",0.0234251818541351,0.0405753603313037,0.564193795039177,276,0.309118889782943,1,0.0757804929701442,"physiofeedback_PMC12821712","defensible",239,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","mad_winsor","mixed_ri","model",0.0284148932019019,0.0411899271819336,0.490887334913728,276,0.302918734922963,1,0.093803683714473,"physiofeedback_PMC12821712","defensible",240,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","sd3_winsor","lm","hc3",0.0238984884178726,0.040562416577477,0.556227236016164,276,0.326459210597206,0,0.0732051283655133,"physiofeedback_PMC12821712","defensible",241,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","sd3_winsor","lm","hc3",0.03020711614811,0.0429572458700085,0.482549897157817,276,0.32005768260672,0,0.0943802251584376,"physiofeedback_PMC12821712","defensible",242,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","lm","hc3",0.0237538928448793,0.0378143828963952,0.530415255946163,276,0.306642104632553,0,0.0774645506472227,"physiofeedback_PMC12821712","defensible",243,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","lm","hc3",0.0287057603768346,0.0393216625667144,0.466015476279683,276,0.300489399314694,0,0.0955300268239141,"physiofeedback_PMC12821712","defensible",244,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","mad_winsor","lm","hc3",0.0234251818541338,0.0382004037407277,0.540240768620135,276,0.309118889782943,0,0.0757804929701402,"physiofeedback_PMC12821712","defensible",245,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","mad_winsor","lm","hc3",0.0284148932019012,0.0397991583596189,0.475877333216419,276,0.302918734922963,0,0.0938036837144707,"physiofeedback_PMC12821712","defensible",246,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","sd3_winsor","mixed_ri","hc3",0.024225128385462,0.0432317741186325,0.586833256523482,276,0.326346774916302,0,0.0742312480081194,"physiofeedback_PMC12821712","defensible",247,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","sd3_winsor","mixed_ri","hc3",0.0302071161481109,0.0435204268363986,0.488228889166905,276,0.32005768260672,1,0.0943802251584404,"physiofeedback_PMC12821712","defensible",248,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","mixed_ri","hc3",0.0237538928448813,0.0402502541884513,0.5555730545762,276,0.306642104632552,1,0.0774645506472293,"physiofeedback_PMC12821712","defensible",249,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","mixed_ri","hc3",0.0287057603768355,0.0408595938440814,0.482950522115921,276,0.300489399314694,1,0.0955300268239174,"physiofeedback_PMC12821712","defensible",250,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","mad_winsor","mixed_ri","hc3",0.0234251818541351,0.0405753603313037,0.564193795039177,276,0.309118889782943,1,0.0757804929701442,"physiofeedback_PMC12821712","defensible",251,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","mad_winsor","mixed_ri","hc3",0.0284148932019019,0.0411899271819336,0.490887334913728,276,0.302918734922963,1,0.093803683714473,"physiofeedback_PMC12821712","defensible",252,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","sd3_winsor","lm","permutation",0.0238984884178726,0.0417637425477886,0.576,276,0.326459210597206,0,0.0732051283655133,"physiofeedback_PMC12821712","defensible",253,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","sd3_winsor","lm","permutation",0.03020711614811,0.0427339885216927,0.45,276,0.32005768260672,0,0.0943802251584376,"physiofeedback_PMC12821712","defensible",254,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","lm","permutation",0.0237538928448793,0.0391220083016873,0.53,276,0.306642104632553,0,0.0774645506472227,"physiofeedback_PMC12821712","defensible",255,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","lm","permutation",0.0287057603768346,0.0395776643306864,0.514,276,0.300489399314694,0,0.0955300268239141,"physiofeedback_PMC12821712","defensible",256,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","mad_winsor","lm","permutation",0.0234251818541338,0.0415379658931671,0.602,276,0.309118889782943,0,0.0757804929701402,"physiofeedback_PMC12821712","defensible",257,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","mad_winsor","lm","permutation",0.0284148932019012,0.0396692643934591,0.506,276,0.302918734922963,0,0.0938036837144707,"physiofeedback_PMC12821712","defensible",258,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","sd3_winsor","mixed_ri","permutation",0.024225128385462,0.0432317741186325,0.586833256523482,276,0.326346774916302,0,0.0742312480081194,"physiofeedback_PMC12821712","defensible",259,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","sd3_winsor","mixed_ri","permutation",0.0302071161481109,0.0435204268363986,0.488228889166905,276,0.32005768260672,1,0.0943802251584404,"physiofeedback_PMC12821712","defensible",260,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","mixed_ri","permutation",0.0237538928448813,0.0402502541884513,0.5555730545762,276,0.306642104632552,1,0.0774645506472293,"physiofeedback_PMC12821712","defensible",261,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","mixed_ri","permutation",0.0287057603768355,0.0408595938440814,0.482950522115921,276,0.300489399314694,1,0.0955300268239174,"physiofeedback_PMC12821712","defensible",262,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","mad_winsor","mixed_ri","permutation",0.0234251818541351,0.0405753603313037,0.564193795039177,276,0.309118889782943,1,0.0757804929701442,"physiofeedback_PMC12821712","defensible",263,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","published","mad_winsor","mixed_ri","permutation",0.0284148932019019,0.0411899271819336,0.490887334913728,276,0.302918734922963,1,0.093803683714473,"physiofeedback_PMC12821712","defensible",264,"completers","complete_case","none","armwise","satterthwaite"
"endpoint","none","sd3_winsor","lm","model",0.0142592644368952,0.0517269455234193,0.783013814973381,276,0.3940760067564,0,0.0361840462053546,"physiofeedback_PMC12821712","defensible",265,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","sd3_winsor","lm","model",0.0184234426348311,0.0526447029652394,0.726646001686229,276,0.387159383705346,0,0.0475861968228892,"physiofeedback_PMC12821712","defensible",266,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","lm","model",0.0142882654549049,0.0505132430427764,0.777496372502214,276,0.384829548800641,0,0.0371288158599976,"physiofeedback_PMC12821712","defensible",267,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","lm","model",0.0176563831087902,0.051423049376613,0.731601289189162,276,0.378175105633033,0,0.0466883801863025,"physiofeedback_PMC12821712","defensible",268,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","mad_winsor","lm","model",0.0140399677990403,0.0506804360760638,0.781966454592871,276,0.386103290411492,0,0.0363632430691723,"physiofeedback_PMC12821712","defensible",269,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","mad_winsor","lm","model",0.0174276380974478,0.051589746468974,0.735770270289866,276,0.379401028468738,0,0.045934609528566,"physiofeedback_PMC12821712","defensible",270,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","sd3_winsor","mixed_ri","model",0.0142592644368947,0.0517269455234195,0.783013814973392,276,0.3940760067564,1,0.0361840462053533,"physiofeedback_PMC12821712","defensible",271,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","sd3_winsor","mixed_ri","model",0.0184234426348289,0.0526447029652395,0.726646001686258,276,0.387159383705346,1,0.0475861968228837,"physiofeedback_PMC12821712","defensible",272,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","mixed_ri","model",0.0142882654549049,0.0505132430427775,0.777496372502226,276,0.384829548800641,1,0.0371288158599975,"physiofeedback_PMC12821712","defensible",273,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","mixed_ri","model",0.0176563831087884,0.0514230493766141,0.731601289189196,276,0.378175105633033,1,0.0466883801862978,"physiofeedback_PMC12821712","defensible",274,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","mad_winsor","mixed_ri","model",0.0140399677990406,0.0506804360760662,0.781966454592891,276,0.386103290411492,1,0.036363243069173,"physiofeedback_PMC12821712","defensible",275,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","mad_winsor","mixed_ri","model",0.0174276380974456,0.0515897464689741,0.735770270289904,276,0.379401028468738,1,0.04593460952856,"physiofeedback_PMC12821712","defensible",276,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","sd3_winsor","lm","hc3",0.0142592644368952,0.0500654446160044,0.776002942284893,276,0.3940760067564,0,0.0361840462053546,"physiofeedback_PMC12821712","defensible",277,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","sd3_winsor","lm","hc3",0.0184234426348311,0.0516442727211217,0.721570179248303,276,0.387159383705346,0,0.0475861968228892,"physiofeedback_PMC12821712","defensible",278,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","lm","hc3",0.0142882654549049,0.0487987725653022,0.769896877853546,276,0.384829548800641,0,0.0371288158599976,"physiofeedback_PMC12821712","defensible",279,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","lm","hc3",0.0176563831087902,0.0499737772259309,0.724132625189505,276,0.378175105633033,0,0.0466883801863025,"physiofeedback_PMC12821712","defensible",280,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","mad_winsor","lm","hc3",0.0140399677990403,0.0489970860120117,0.774675752605427,276,0.386103290411492,0,0.0363632430691723,"physiofeedback_PMC12821712","defensible",281,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","mad_winsor","lm","hc3",0.0174276380974478,0.0502157028408127,0.728822978654245,276,0.379401028468738,0,0.045934609528566,"physiofeedback_PMC12821712","defensible",282,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","sd3_winsor","mixed_ri","hc3",0.0142592644368947,0.0517269455234195,0.783013814973392,276,0.3940760067564,1,0.0361840462053533,"physiofeedback_PMC12821712","defensible",283,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","sd3_winsor","mixed_ri","hc3",0.0184234426348289,0.0526447029652395,0.726646001686258,276,0.387159383705346,1,0.0475861968228837,"physiofeedback_PMC12821712","defensible",284,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","mixed_ri","hc3",0.0142882654549049,0.0505132430427775,0.777496372502226,276,0.384829548800641,1,0.0371288158599975,"physiofeedback_PMC12821712","defensible",285,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","mixed_ri","hc3",0.0176563831087884,0.0514230493766141,0.731601289189196,276,0.378175105633033,1,0.0466883801862978,"physiofeedback_PMC12821712","defensible",286,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","mad_winsor","mixed_ri","hc3",0.0140399677990406,0.0506804360760662,0.781966454592891,276,0.386103290411492,1,0.036363243069173,"physiofeedback_PMC12821712","defensible",287,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","mad_winsor","mixed_ri","hc3",0.0174276380974456,0.0515897464689741,0.735770270289904,276,0.379401028468738,1,0.04593460952856,"physiofeedback_PMC12821712","defensible",288,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","sd3_winsor","lm","permutation",0.0142592644368952,0.054943297553249,0.812,276,0.3940760067564,0,0.0361840462053546,"physiofeedback_PMC12821712","defensible",289,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","sd3_winsor","lm","permutation",0.0184234426348311,0.0509242291593133,0.694,276,0.387159383705346,0,0.0475861968228892,"physiofeedback_PMC12821712","defensible",290,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","lm","permutation",0.0142882654549049,0.0537756756366224,0.812,276,0.384829548800641,0,0.0371288158599976,"physiofeedback_PMC12821712","defensible",291,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","lm","permutation",0.0176563831087902,0.0492710811758105,0.732,276,0.378175105633033,0,0.0466883801863025,"physiofeedback_PMC12821712","defensible",292,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","mad_winsor","lm","permutation",0.0140399677990403,0.0483981921956004,0.784,276,0.386103290411492,0,0.0363632430691723,"physiofeedback_PMC12821712","defensible",293,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","mad_winsor","lm","permutation",0.0174276380974478,0.0499363528627216,0.724,276,0.379401028468738,0,0.045934609528566,"physiofeedback_PMC12821712","defensible",294,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","sd3_winsor","mixed_ri","permutation",0.0142592644368947,0.0517269455234195,0.783013814973392,276,0.3940760067564,1,0.0361840462053533,"physiofeedback_PMC12821712","defensible",295,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","sd3_winsor","mixed_ri","permutation",0.0184234426348289,0.0526447029652395,0.726646001686258,276,0.387159383705346,1,0.0475861968228837,"physiofeedback_PMC12821712","defensible",296,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","mixed_ri","permutation",0.0142882654549049,0.0505132430427775,0.777496372502226,276,0.384829548800641,1,0.0371288158599975,"physiofeedback_PMC12821712","defensible",297,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","mixed_ri","permutation",0.0176563831087884,0.0514230493766141,0.731601289189196,276,0.378175105633033,1,0.0466883801862978,"physiofeedback_PMC12821712","defensible",298,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","mad_winsor","mixed_ri","permutation",0.0140399677990406,0.0506804360760662,0.781966454592891,276,0.386103290411492,1,0.036363243069173,"physiofeedback_PMC12821712","defensible",299,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","published","mad_winsor","mixed_ri","permutation",0.0174276380974456,0.0515897464689741,0.735770270289904,276,0.379401028468738,1,0.04593460952856,"physiofeedback_PMC12821712","defensible",300,"itt_observed","complete_case","log","armwise","satterthwaite"
"endpoint","none","sd3_winsor","lm","model",0.0142592644368952,0.0517269455234193,0.783013814973381,276,0.3940760067564,0,0.0361840462053546,"physiofeedback_PMC12821712","defensible",301,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","sd3_winsor","lm","model",0.0184234426348311,0.0526447029652394,0.726646001686229,276,0.387159383705346,0,0.0475861968228892,"physiofeedback_PMC12821712","defensible",302,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","lm","model",0.0142882654549049,0.0505132430427764,0.777496372502214,276,0.384829548800641,0,0.0371288158599976,"physiofeedback_PMC12821712","defensible",303,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","lm","model",0.0176563831087902,0.051423049376613,0.731601289189162,276,0.378175105633033,0,0.0466883801863025,"physiofeedback_PMC12821712","defensible",304,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","mad_winsor","lm","model",0.0140399677990403,0.0506804360760638,0.781966454592871,276,0.386103290411492,0,0.0363632430691723,"physiofeedback_PMC12821712","defensible",305,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","mad_winsor","lm","model",0.0174276380974478,0.051589746468974,0.735770270289866,276,0.379401028468738,0,0.045934609528566,"physiofeedback_PMC12821712","defensible",306,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","sd3_winsor","mixed_ri","model",0.0142592644368947,0.0517269455234195,0.783013814973392,276,0.3940760067564,1,0.0361840462053533,"physiofeedback_PMC12821712","defensible",307,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","sd3_winsor","mixed_ri","model",0.0184234426348289,0.0526447029652395,0.726646001686258,276,0.387159383705346,1,0.0475861968228837,"physiofeedback_PMC12821712","defensible",308,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","mixed_ri","model",0.0142882654549049,0.0505132430427775,0.777496372502226,276,0.384829548800641,1,0.0371288158599975,"physiofeedback_PMC12821712","defensible",309,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","mixed_ri","model",0.0176563831087884,0.0514230493766141,0.731601289189196,276,0.378175105633033,1,0.0466883801862978,"physiofeedback_PMC12821712","defensible",310,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","mad_winsor","mixed_ri","model",0.0140399677990406,0.0506804360760662,0.781966454592891,276,0.386103290411492,1,0.036363243069173,"physiofeedback_PMC12821712","defensible",311,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","mad_winsor","mixed_ri","model",0.0174276380974456,0.0515897464689741,0.735770270289904,276,0.379401028468738,1,0.04593460952856,"physiofeedback_PMC12821712","defensible",312,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","sd3_winsor","lm","hc3",0.0142592644368952,0.0500654446160044,0.776002942284893,276,0.3940760067564,0,0.0361840462053546,"physiofeedback_PMC12821712","defensible",313,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","sd3_winsor","lm","hc3",0.0184234426348311,0.0516442727211217,0.721570179248303,276,0.387159383705346,0,0.0475861968228892,"physiofeedback_PMC12821712","defensible",314,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","iqr15_winsor","lm","hc3",0.0142882654549049,0.0487987725653022,0.769896877853546,276,0.384829548800641,0,0.0371288158599976,"physiofeedback_PMC12821712","defensible",315,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","iqr15_winsor","lm","hc3",0.0176563831087902,0.0499737772259309,0.724132625189505,276,0.378175105633033,0,0.0466883801863025,"physiofeedback_PMC12821712","defensible",316,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","mad_winsor","lm","hc3",0.0140399677990403,0.0489970860120117,0.774675752605427,276,0.386103290411492,0,0.0363632430691723,"physiofeedback_PMC12821712","defensible",317,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","published","mad_winsor","lm","hc3",0.0174276380974478,0.0502157028408127,0.728822978654245,276,0.379401028468738,0,0.045934609528566,"physiofeedback_PMC12821712","defensible",318,"completers","complete_case","log","armwise","satterthwaite"
"endpoint","none","sd3_winsor","mixed_ri","hc3",0.0142592644368947,0.0517269455234195,0.783013814973392,276,0.3940760067564,1,0.0361840462053533,"physiofeedback_PMC12821712","defensible",319,"completers","complete_case","log","armwise","satterthwaite"
